Ticker,MSE,MAE,MAPE,RMSE,R2,DA,TPA,V-RMSE
VNM,7.1330949631657345,1.5680694756974451,0.027793944539147623,2.6707854580938797,0.9881398950515019,0.4220824598183089,0.5086388537715971,2.6692765065072237
