Ticker,MSE,MAE,MAPE,RMSE,R2,DA,TPA,V-RMSE
FPT,0.19550577538840214,0.21820869760297706,0.01222422819493745,0.4421603503124202,0.999101299834567,0.46191474493361284,0.5160031225604996,0.44209724616796386
