Ticker,MSE,MAE,MAPE,RMSE,R2,DA,TPA,V-RMSE
VIC,0.36564998838101154,0.33537881005015413,0.013536215643268764,0.6046899936174003,0.9987605447979906,0.4189378057302586,0.5059071729957806,0.6045484526672921
