Ticker,MSE,MAE,MAPE,RMSE,R2,DA,TPA,V-RMSE
VNM,9.471030889406865,0.7126640164441423,0.013383868669846807,3.0775040031504206,0.9842437843266295,0.4190842362810206,0.5050547598989048,3.0726757553680026
