Ticker,MSE,MAE,MAPE,RMSE,R2,DA,TPA,V-RMSE
VNM,0.7992058707563752,0.6132906629984236,0.010106182016500124,0.8939831490337921,0.9475264808481111,0.43911439114391143,0.4728476821192053,0.8939737195132204
FPT,2.511807121670525,1.0919138925891267,0.011981286419668983,1.584868171700891,0.9953553283020264,0.4956949569495695,0.5179948586118251,1.5846035514034296
MSN,2.0675658593714874,1.0339511699192905,0.014017103296183903,1.4379032858198382,0.9579335002952452,0.4833948339483395,0.5205298013245033,1.4377280473598195
VCB,0.7659717975926329,0.5714152372164925,0.00957976601631005,0.8751981476172312,0.9537153097857445,0.4612546125461255,0.5026809651474531,0.8751356719016312
VIC,6.120569162254189,1.1389700334221113,0.016487339512026973,2.4739784077987,0.9972472974870461,0.4944649446494465,0.5552486187845304,2.4629174926373545
HPG,0.15727269327048907,0.27948633214779234,0.012516107362563478,0.39657621369730317,0.9873070178851051,0.46248462484624847,0.4986737400530504,0.39634985608460255
