Date,Value,Ticker
10-07-20,1798.199951171875,GC=F
13-07-20,1811.0,GC=F
14-07-20,1810.5999755859375,GC=F
15-07-20,1811.4000244140625,GC=F
16-07-20,1798.699951171875,GC=F
17-07-20,1808.300048828125,GC=F
20-07-20,1815.9000244140625,GC=F
21-07-20,1842.4000244140625,GC=F
22-07-20,1864.0999755859375,GC=F
23-07-20,1889.0999755859375,GC=F
24-07-20,1897.300048828125,GC=F
27-07-20,1931.0,GC=F
28-07-20,1944.699951171875,GC=F
29-07-20,1953.5,GC=F
30-07-20,1942.300048828125,GC=F
31-07-20,1962.800048828125,GC=F
03-08-20,1966.0,GC=F
04-08-20,2001.199951171875,GC=F
05-08-20,2031.0999755859375,GC=F
06-08-20,2051.5,GC=F
07-08-20,2010.0999755859375,GC=F
10-08-20,2024.4000244140625,GC=F
11-08-20,1932.5999755859375,GC=F
12-08-20,1934.9000244140625,GC=F
13-08-20,1956.699951171875,GC=F
14-08-20,1937.0,GC=F
17-08-20,1985.0,GC=F
18-08-20,1999.4000244140625,GC=F
19-08-20,1958.699951171875,GC=F
20-08-20,1933.800048828125,GC=F
21-08-20,1934.5999755859375,GC=F
24-08-20,1927.699951171875,GC=F
25-08-20,1911.800048828125,GC=F
26-08-20,1940.699951171875,GC=F
27-08-20,1921.5999755859375,GC=F
28-08-20,1964.5999755859375,GC=F
31-08-20,1967.5999755859375,GC=F
01-09-20,1968.199951171875,GC=F
02-09-20,1934.4000244140625,GC=F
03-09-20,1927.5999755859375,GC=F
04-09-20,1923.9000244140625,GC=F
08-09-20,1933.0,GC=F
09-09-20,1944.699951171875,GC=F
10-09-20,1954.199951171875,GC=F
11-09-20,1937.800048828125,GC=F
14-09-20,1953.0999755859375,GC=F
15-09-20,1956.300048828125,GC=F
16-09-20,1960.199951171875,GC=F
17-09-20,1940.0,GC=F
18-09-20,1952.0999755859375,GC=F
21-09-20,1901.199951171875,GC=F
22-09-20,1898.5999755859375,GC=F
23-09-20,1859.9000244140625,GC=F
24-09-20,1868.300048828125,GC=F
25-09-20,1857.699951171875,GC=F
28-09-20,1872.800048828125,GC=F
29-09-20,1894.300048828125,GC=F
30-09-20,1887.5,GC=F
01-10-20,1908.4000244140625,GC=F
02-10-20,1900.199951171875,GC=F
05-10-20,1912.5,GC=F
06-10-20,1901.0999755859375,GC=F
07-10-20,1883.5999755859375,GC=F
08-10-20,1888.5999755859375,GC=F
09-10-20,1919.5,GC=F
12-10-20,1922.5,GC=F
13-10-20,1888.5,GC=F
14-10-20,1901.300048828125,GC=F
15-10-20,1903.199951171875,GC=F
16-10-20,1900.800048828125,GC=F
19-10-20,1906.4000244140625,GC=F
20-10-20,1910.4000244140625,GC=F
21-10-20,1924.5999755859375,GC=F
22-10-20,1901.0999755859375,GC=F
23-10-20,1902.0,GC=F
26-10-20,1902.699951171875,GC=F
27-10-20,1908.800048828125,GC=F
28-10-20,1876.199951171875,GC=F
29-10-20,1865.5999755859375,GC=F
30-10-20,1877.4000244140625,GC=F
02-11-20,1890.4000244140625,GC=F
03-11-20,1908.5,GC=F
04-11-20,1894.5999755859375,GC=F
05-11-20,1945.300048828125,GC=F
06-11-20,1950.300048828125,GC=F
09-11-20,1853.199951171875,GC=F
10-11-20,1875.4000244140625,GC=F
11-11-20,1860.699951171875,GC=F
12-11-20,1872.5999755859375,GC=F
13-11-20,1885.699951171875,GC=F
16-11-20,1887.300048828125,GC=F
17-11-20,1884.5,GC=F
18-11-20,1873.5,GC=F
19-11-20,1861.0999755859375,GC=F
20-11-20,1872.5999755859375,GC=F
23-11-20,1837.800048828125,GC=F
24-11-20,1804.800048828125,GC=F
25-11-20,1805.699951171875,GC=F
27-11-20,1781.9000244140625,GC=F
30-11-20,1775.699951171875,GC=F
01-12-20,1814.0999755859375,GC=F
02-12-20,1825.699951171875,GC=F
03-12-20,1836.800048828125,GC=F
04-12-20,1835.9000244140625,GC=F
07-12-20,1861.800048828125,GC=F
08-12-20,1870.800048828125,GC=F
09-12-20,1834.5999755859375,GC=F
10-12-20,1833.5999755859375,GC=F
11-12-20,1839.800048828125,GC=F
14-12-20,1828.699951171875,GC=F
15-12-20,1852.300048828125,GC=F
16-12-20,1856.0999755859375,GC=F
17-12-20,1887.199951171875,GC=F
18-12-20,1885.699951171875,GC=F
21-12-20,1879.199951171875,GC=F
22-12-20,1866.5999755859375,GC=F
23-12-20,1874.699951171875,GC=F
24-12-20,1879.9000244140625,GC=F
28-12-20,1877.199951171875,GC=F
29-12-20,1879.699951171875,GC=F
30-12-20,1891.0,GC=F
31-12-20,1893.0999755859375,GC=F
04-01-21,1944.699951171875,GC=F
05-01-21,1952.699951171875,GC=F
06-01-21,1906.9000244140625,GC=F
07-01-21,1912.300048828125,GC=F
08-01-21,1834.0999755859375,GC=F
11-01-21,1849.5999755859375,GC=F
12-01-21,1842.9000244140625,GC=F
13-01-21,1853.5999755859375,GC=F
14-01-21,1850.300048828125,GC=F
15-01-21,1829.300048828125,GC=F
19-01-21,1839.5,GC=F
20-01-21,1865.9000244140625,GC=F
21-01-21,1865.300048828125,GC=F
22-01-21,1855.699951171875,GC=F
25-01-21,1854.9000244140625,GC=F
26-01-21,1850.699951171875,GC=F
27-01-21,1844.9000244140625,GC=F
28-01-21,1837.9000244140625,GC=F
29-01-21,1847.300048828125,GC=F
01-02-21,1860.800048828125,GC=F
02-02-21,1830.5,GC=F
03-02-21,1832.199951171875,GC=F
04-02-21,1788.9000244140625,GC=F
05-02-21,1810.9000244140625,GC=F
08-02-21,1831.9000244140625,GC=F
09-02-21,1835.300048828125,GC=F
10-02-21,1840.5999755859375,GC=F
11-02-21,1824.9000244140625,GC=F
12-02-21,1821.5999755859375,GC=F
16-02-21,1797.199951171875,GC=F
17-02-21,1771.0999755859375,GC=F
18-02-21,1773.4000244140625,GC=F
19-02-21,1775.800048828125,GC=F
