Ticker,MSE,MAE,MAPE,RMSE,R2,DA,TPA,V-RMSE
FPT,0.19046462683622678,0.21585886761984838,0.012073764343978924,0.4364225324570522,0.9991244729660451,0.4608665269042628,0.514832162373146,0.4364160036927706
