Ticker,MSE,MAE,MAPE,RMSE,R2,DA,TPA,V-RMSE
VNM,2.0120009994848935,0.971061710997378,0.015971097149666758,1.4184502104356338,0.8679478874944146,0.4312039312039312,0.4642857142857143,1.4178463687560938
FPT,2.9150405834415625,1.1871980612059814,0.013049294988534434,1.7073489928662982,0.994619483892721,0.504914004914005,0.527599486521181,1.7073477346157173
MSN,4.275270640767124,1.345011016034836,0.018232933555334653,2.0676727595940134,0.9144569303713427,0.47297297297297297,0.5092592592592593,2.0644129772967137
VCB,0.8008093694792193,0.5888461453453239,0.00987978104397562,0.8948795279137965,0.9517555815379893,0.4680589680589681,0.5100401606425703,0.8948787190999941
VIC,6.602302640790613,1.199402102162671,0.017493858218026636,2.5694946275076376,0.9970276819370291,0.49385749385749383,0.5544827586206896,2.5507577750993655
HPG,0.23850647356862825,0.34461072738620385,0.015404009865404928,0.4883712456406788,0.980789560569818,0.44226044226044225,0.4768211920529801,0.4850693755558739
