Ticker,MSE,MAE,MAPE,RMSE,R2,DA,TPA,V-RMSE
VNM,2.2953843763046198,0.9132674252803633,0.01648589359092436,1.5150525985273975,0.9961834940175767,0.4133473095737247,0.49810366624525915,1.5130621079187632
