Ticker,MSE,MAE,MAPE,RMSE,R2,DA,TPA,V-RMSE
HPG,0.14537122163839744,0.20137616558801646,0.02685050584745159,0.3812757816048607,0.997603692166398,0.4608665269042628,0.521756329113924,0.3811686582806998
