Ticker,MSE,MAE,MAPE,RMSE,R2,DA,TPA,V-RMSE
VNM,1.0483945908678654,0.6989457710184137,0.011635784713413326,1.023911417490725,0.9442998266855022,0.44110275689223055,0.4731182795698925,1.0230004270797577
FPT,3.773624563624784,1.4278291114930282,0.01425508313461592,1.9425819322810516,0.9812845353501735,0.47368421052631576,0.4883720930232558,1.9217025346431444
MSN,1.9370813202334611,0.9650271657625037,0.013184962286917234,1.3917906883700082,0.9585440849160782,0.45363408521303256,0.4986225895316804,1.390229866141002
VCB,1.014958575145909,0.6189440837653926,0.009968177549654804,1.0074515249608336,0.9218281011856185,0.47368421052631576,0.5206611570247934,1.0054080410875688
VIC,13.134583164228898,2.0977472449874206,0.022160756784043202,3.6241665475290863,0.9958847127452712,0.5037593984962406,0.5630252100840336,3.516070761781224
HPG,0.20410195942868672,0.3108628779989447,0.012434151200955333,0.45177644851041837,0.9726604844446641,0.46616541353383456,0.49865951742627346,0.4495998859088316
